,Unnamed: 0,sample,z,log_l,log_flux
20652,20652,37,0.195028607586791,43.90178245165899,36.844453807377896
20653,20653,37,0.137256777695771,43.25297579175509,36.531474453373455
20654,20654,37,0.1390450716562841,43.54756427519568,36.81383196698992
20655,20655,37,0.1501225592450179,43.04560685930295,36.23923193179725
20656,20656,37,0.1928429149683861,43.112356515671664,36.065934947608575
20657,20657,37,0.1643792360968861,43.645463771203126,36.7526205406904
20658,20658,37,0.1782385142908625,43.00644706089997,36.03598459884686
20659,20659,37,0.197959422688743,44.25689062354054,37.18511256598548
20660,20660,37,0.1854413649651514,43.10612654774392,36.097509168657425
20661,20661,37,0.1290107555445162,43.953402185917454,37.29030139802534
20662,20662,37,0.1857890887908067,43.34909529692604,36.3386708840941
20663,20663,37,0.1830072981855641,43.39626505409326,36.40038545822465
20664,20664,37,0.1366606797089333,43.0447168638847,36.32732563890044
20665,20665,37,0.147092394478593,43.22360594295286,36.436591453735666
20666,20666,37,0.180275182412558,43.08565665312418,36.104262805872914
20667,20667,37,0.137356127360244,43.35888524652678,36.63670051241576
20668,20668,37,0.1336305149425083,43.38291512281952,36.686679815191454
20669,20669,37,0.1798281089224297,43.56803416981542,36.58903005718116
20670,20670,37,0.1919487679881295,43.88576253413049,36.84383592555712
20671,20671,37,0.1143566800347562,43.30637551685006,36.75628263733721
20672,20672,37,0.1588653297186374,43.13282641029141,36.272566010376586
20673,20673,37,0.172525908583668,43.20046606207837,36.26129436220316
20674,20674,37,0.1777914408007343,43.809222928161034,36.8411755245362
20675,20675,37,0.1992012934946548,43.07942668519644,36.00158553995205
20676,20676,37,0.178288189123099,43.463904705880225,36.49317425063701
20677,20677,37,0.1735194052283974,43.00644706089997,36.061765127919145
20678,20678,37,0.198803894836763,43.14083636905565,36.06493160332293
20679,20679,37,0.1118729384229325,43.42474490747725,36.895145199871266
20680,20680,37,0.1142573303702833,43.29658556724931,36.74730433211558
20681,20681,37,0.1688002961659324,43.3286254023063,36.410382707724274
20682,20682,37,0.1505199579029097,43.50395449970145,36.69506757067207
20683,20683,37,0.1179332679557824,43.133716405709656,36.5548375553562
20684,20684,37,0.1450557263568975,43.16397624993014,36.39018464711122
20685,20685,37,0.1776424163040248,43.53421434392194,36.566973210618045
20686,20686,37,0.1919487679881295,43.37045518696402,36.328528578390646
20687,20687,37,0.1175358692978906,43.00733705631822,36.431615784897225
20688,20688,37,0.1671113518698923,43.516414435556946,36.60780115976923
20689,20689,37,0.1439628800476951,43.45589474711598,36.6892699369329
20690,20690,37,0.1771456679816601,43.04115688221171,36.0766078517468
20691,20691,37,0.1678564743534394,43.624103881165134,36.7112312452997
20692,20692,37,0.1948795830900815,43.35532526485378,36.298736686294035
20693,20693,37,0.1077002525150686,43.115026501926415,36.62084055308124
20694,20694,37,0.1610510223370423,43.39092508158377,36.517625043181965
20695,20695,37,0.1316435216530494,43.429194884568496,36.7470774032589
20696,20696,37,0.1668133028764734,44.016591860613175,37.109687268612845
20697,20697,37,0.1902101488598529,43.61609392240089,36.58296322117132
